
run_date,station,forecast_high_f
2023-11-20,KSFO,64
2023-11-21,KSFO,64
2023-11-22,KSFO,64
2023-11-23,KSFO,63
2023-11-24,KSFO,63
2023-11-25,KSFO,59
2023-11-26,KSFO,60
2023-11-27,KSFO,60
2023-11-28,KSFO,58
2023-11-29,KSFO,59
2023-11-30,KSFO,59
2023-12-01,KSFO,60
2023-12-02,KSFO,61
2023-12-03,KSFO,62
2023-12-04,KSFO,62
2023-12-05,KSFO,61
2023-12-06,KSFO,58
2023-12-07,KSFO,57
2023-12-08,KSFO,57
2023-12-09,KSFO,59
2023-12-10,KSFO,60
2023-12-11,KSFO,60
2023-12-12,KSFO,62
2023-12-13,KSFO,60
2023-12-14,KSFO,62
2023-12-15,KSFO,63
2023-12-16,KSFO,63
2023-12-17,KSFO,61
2023-12-18,KSFO,59
2023-12-19,KSFO,61
2023-12-20,KSFO,60
2023-12-21,KSFO,60
2023-12-22,KSFO,58
2023-12-23,KSFO,58
2023-12-24,KSFO,58
2023-12-25,KSFO,59
2023-12-26,KSFO,60
2023-12-27,KSFO,62
2023-12-28,KSFO,62
2023-12-29,KSFO,59
2023-12-30,KSFO,57
2023-12-31,KSFO,57
2024-01-01,KSFO,57
2024-01-02,KSFO,56
2024-01-03,KSFO,57
2024-01-04,KSFO,58
2024-01-05,KSFO,58
2024-01-06,KSFO,55
2024-01-07,KSFO,56
2024-01-08,KSFO,55
2024-01-09,KSFO,54
2024-01-10,KSFO,55
2024-01-11,KSFO,56
2024-01-12,KSFO,56
2024-01-13,KSFO,57
2024-01-14,KSFO,58
2024-01-15,KSFO,59
2024-01-16,KSFO,58
2024-01-17,KSFO,59
2024-01-18,KSFO,57
2024-01-19,KSFO,58
2024-01-20,KSFO,59
2024-01-21,KSFO,61
2024-01-22,KSFO,59
2024-01-23,KSFO,58
2024-01-24,KSFO,61
2024-01-25,KSFO,63
2024-01-26,KSFO,67
2024-01-27,KSFO,65
2024-01-28,KSFO,65
2024-01-29,KSFO,64
2024-01-30,KSFO,63
2024-01-31,KSFO,60
2024-02-01,KSFO,57
2024-02-02,KSFO,64
2024-02-03,KSFO,61
2024-02-04,KSFO,58
2024-02-05,KSFO,56
2024-02-06,KSFO,55
2024-02-07,KSFO,55
2024-02-08,KSFO,57
2024-02-09,KSFO,57
2024-02-10,KSFO,57
2024-02-11,KSFO,58
2024-02-12,KSFO,58
2024-02-13,KSFO,58
2024-02-14,KSFO,60
2024-02-15,KSFO,60
2024-02-16,KSFO,60
2024-02-17,KSFO,62
2024-02-18,KSFO,58
2024-02-19,KSFO,59
